Tanggal,Tweet,Username,Likes,Replies,Retweets,Sentiment
2022-08-01 10:25:43+00:00,iyadimaapin ezash bankmandiri bankbri_id bni hai sahabat btn nama kosong terima kasih kepercayaan bank btn bank btn berusaha memperbaiki kualitas pelayanan nasabah aspek pelayanan nasabah tksmalik,bankbtn,1,1,0,netral
2022-08-01 08:50:14+00:00,adikurnia32gb hai sobat bri perubahan tarif transfer ya waspada berhatihati beredarnya informasi palsu terkait perubahan tarif bri bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi 1,promo_BRI,0,0,0,netral
2022-08-01 07:06:20+00:00,pelayanan bri online super duper buruk chat keluhan 30 menit sampe detik tweet blm respon bankbri_id httpstcoqqraj3bdma,B_forBeeep,0,5,0,positif
2022-08-01 03:50:53+00:00,semoga keluhan maklumi bankbri_id udah gak nyaman berkurang kepercayaan pelayanan bankbri_id kantor unit bankbri_id terdekat alamat terima kasih,ahmadyayat_,0,2,0,netral
2022-08-01 03:43:01+00:00,yth bankbri_id tolong share info perpanjang pinjaman prose nya ya kelurga nasabah bankbri_id udah skrg gak nyaman pelayanan bankbri_id unit wilayah,ahmadyayat_,0,8,0,netral
2022-08-01 02:49:19+00:00,leryleroy hai sobat bri terima kasih kepercayaan sobat bri bank bri bank bri senantiasa pelayanan terbaik kenyamanan nasabah tarik tunai mesin atm bri mudah kartu aplikasi brimo 1,BANKBRI_ID,0,0,0,netral
2022-07-30 04:26:50+00:00,intinya kecewa pelayanan brimo bankbri_id beda pelayanan halobca bankbca direspon,captigaenam666,0,1,0,netral
2022-07-30 04:25:45+00:00,gak paham betapa lelet nya pelayanan bankbri_id perihal pengaduan nasabah beli pulsa via brimo udah 2 x 24 jam gak,captigaenam666,0,2,0,netral
2022-07-29 14:57:01+00:00,kontakbri bankbri_id dm tolong tegaskan emamh jam buka sampao 1630 karema 1330 kadang udah tutup pegawai didalam 1400 menerima pelayanan,TeguhAd98754114,0,9,0,netral
2022-07-29 08:44:28+00:00,chumchuuya_ sobat bri mohon maaf ketidaknyamanannya meningkatkan pelayanan silakan informasikan detail kronologis dm channel private resmi bri whatsapp nomor 08121214017 akun resmi medium sosial bri verified tksdebi,BANKBRI_ID,0,0,0,netral
2022-07-29 08:29:14+00:00,wasting time banget sih pelayanan c bri bad banget bankbri_id,chumchuuya_,0,5,0,negatif
2022-07-29 07:59:24+00:00,massijikosong2 meningkatkan pelayanan silakan informasikan detail kronologis dm akun resmi medium sosial bri verified channel private resmi bri whatsapp nomor 08121214017 tksdebi,BANKBRI_ID,0,0,0,netral
2022-07-29 07:57:19+00:00,teguhad98754114 kontakbri hai sobat bri informasikan jam operasional bank bri 07301630 wib rincian 1 pelayanan ka 08001500 wib 2 pelayanan nasabah 08001600 wib 1,BANKBRI_ID,0,1,0,netral
2022-07-29 07:16:10+00:00,teguhad98754114 bankbri_id hai sobat bri informasikan jam operasional bank bri 07301630 wib pelayanan ka 08001500 wib pelayanan nasabah 08001600 wib diinformasikan transaksi kantor bri tksdebi,kontakBRI,0,0,0,netral
2022-07-29 07:13:26+00:00,massijikosong2 sobat bri mohon maaf ketidaknyamanannya meningkatkan pelayanan silakan informasikan detail kronologis dm akun resmi medium sosial bri verified channel private resmi bri whatsapp nomor 08121214017 tksdebi,BANKBRI_ID,0,1,0,netral
2022-07-29 07:09:02+00:00,bank bri keren banget ga kalengkaleng juli udah cetak laba 2488t maju tingkatan pelayanan ya bumnteruscetaklaba httpstcoinanabvaof,lyly__atun,0,0,0,netral
2022-07-28 23:03:29+00:00,sbmptnfess bca kalo mohon maaf bank bri berita berita kebobolan kalo mandiri gatau ya keknya aman sih tetep prefer bca segi pelayanan nyaman bca,KanAnakIT,0,0,0,netral
2022-07-28 18:05:17+00:00,doni_firmans w bank tetep disuruh online pelayanan bri noll bsar,ilaphi314,0,0,0,netral
2022-07-28 12:07:15+00:00,mendukung nasabah bank bri pelayanan setulus hati nggakalengkaleng rosemarangrace2 httpstcoy8knurnrqc,AyutiaraP,0,0,0,netral
2022-07-28 09:28:14+00:00,pelayanan bank bri memuaskan pelanggan 6 laba 24t ngakalengkaleng rosemarangrace2 httpstcosby8oxhdzx,kusnandjoyo,0,0,0,netral
2022-07-28 07:27:34+00:00,bangga kesuksesan bankbri_id garda terdepan pelayanan nasabah 6 laba 24 t nggakalengkaleng romedan httpstcooiosbetnof,TottiSuhendra,1,0,0,netral
2022-07-28 07:15:31+00:00,conversewhteold hasil pelayanan yg bri nih fav deh pokoknye bank bri,RianSugraha,0,0,0,netral
2022-07-28 05:53:37+00:00,pelayanan yg baiksukses bank bri 6bulan laba24t nggakalengkaleng rosemarangrace2 httpstcodtjc8wbtdi,RIONARESH1,0,0,0,netral
2022-07-28 03:47:45+00:00,6 laba 24 t pelayanan yg bank bri nggakalengkaleng robrijakarta2 kode4794 httpstcoxzmcwe32i3,Anggara920729,0,1,0,netral
2022-07-27 09:13:03+00:00,wpalingserius bankbri_id gak pelayanan jemput bola to min,bintang_kopler,0,0,0,netral
2022-07-26 14:33:38+00:00,etsolusihimbara erickthohirjujurbersih penghargaan sih tdk diragukan menilik kinerja bank bri yg konsisten dlm pelayanan kpd konsumen dgn kepuasan yg nasabah bri menerima penghargaan httpstcoebv8bqqyvw,maiqueenda_,1,0,1,netral
2022-07-26 14:33:16+00:00,penghargaan sih tdk diragukan menilik kinerja bank bri yg konsisten dlm pelayanan kpd konsumen dgn kepuasan yg nasabah bri menerima penghargaan etsolusihimbara erickthohirjujurbersih httpstco8b6urbky4c,maiqueenda_,1,0,1,netral
2022-07-26 06:37:10+00:00,bankbri_id halo kak gimana ya pelayanan bri kartu atm telan mesin krn tau tau mesin shutdown kantor cabang ngurus lha ko bilang nya stok kartu kosong alihin brimo coba daftar brimo gagal upload video error no internet,kecroh,1,3,0,netral
2022-07-26 06:33:51+00:00,i bri c mu pelayanan antrian buanyak lho bankbri_id bri cab pati httpstcoagezsozesv,super_ken1990,0,8,0,netral
2022-07-25 13:32:46+00:00,purwantosastro4 bankbri_id mending bri fokus pelayanan kur,ghanieierfan,2,2,0,netral
2022-07-25 05:52:41+00:00,yes himbara kinerjanya slh satunya bank bri berkat arahan menteri bumn bri tingkatkan pelayanan dlm umkm bri dinobatkan sbg bank terbaik indonesia the banker etsolusihimbara erickthohirjujurbersih httpstcoiqaiv2e0yb,meyyoungg,1,0,0,netral
2022-07-22 03:44:54+00:00,bankbri_id tunggu pelayanan yg bri,Hanivanhalen,0,2,0,netral
2022-07-21 06:37:09+00:00,pelayanan c benerbener jalan kepotong istirahat tolong tingkatkan c nya bankbri_id,novinurjanah98,0,7,0,netral
2022-07-20 10:05:13+00:00,tantok92 mengalami kendala terkait pelayanan bank bri mohon kesediaannya laporan dm salah sobat bri centang biru akun sosmed resmi milik bri verified channel private resmi bri whatsapp nomor 08121214017 tksoris,BANKBRI_ID,0,0,0,netral
2022-07-20 08:09:38+00:00,achmadmaruf_ hai sobat bri mohon maaf ketidaknyamanannya mengalami kendala terkait pelayanan bank bri mohon kesediaannya laporan dm 1,BANKBRI_ID,0,0,0,netral
2022-07-20 06:40:53+00:00,bank mandiri payah banget pelayanannya ribet pantesan aja jarang banget temen nabung bank swasta bagus banget pelayanan sistem kerjanya bank himbara oke bri bni aja,Yudhawpa,1,2,0,netral
2022-07-20 02:08:36+00:00,pelayanan bankbri_id bri unit meruyung jelek banget unit bri jelek yangurus ganti kartu atm aja gak amp cabang bri yg kalo kayak gini merepotkan nasabah alasannya kartu habis kontakbri,happypy,0,5,0,netral
2022-07-20 01:57:50+00:00,ganti kartu debit bankbri_id buku tabungan ketinggalan kampung ngak dikasih saran c disuruh urus surat keterangan hilang ribetnya pelayanan kontakbri perasaan datadata tersimpan sesuai dgn ktp,Andihack88,0,5,0,netral
2022-07-19 12:03:26+00:00,bankbri_id kontakbri pelayanan atm bri unit ukui kabupaten pelalawan kecamatan ukui atmnya dibuka dipakai karyawannya main tenis meja,BangDh0,0,3,0,positif
2022-07-16 00:43:11+00:00,atm bri unit jaten karanganyar jawa print out sdh pudar setahu sdh bri bankbri_id pelayanan yg nasabahnya httpstcommbkhanawo,Hanivanhalen,0,2,0,netral
2022-07-15 04:25:10+00:00,bankbri_id tingkatkan pelayanan teller bank unit 1 udh 15 jam antri,AAndesap,0,1,0,netral
2022-07-15 04:22:53+00:00,bankbri_id tingkatkan pelayanan teller 1 unit bikin antrian,AAndesap,1,3,0,netral
2022-07-14 06:03:22+00:00,pasukan armada ambulance nu carelazisnu cilacap yuk sahabat doakan garda terdepan pelayanan umat semoga senantiasa lindungannya aamiin salurkan kepedulian sahabat bsi 7128 2188 87 bank bri 0106 01 000667 567 an lazisnu cilacap httpstcocaurajmeq9,lazisnucilacap_,8,0,0,netral
2022-07-13 16:53:15+00:00,promo_bri dri pda biayanya promosi grand prize perbaikan mesin atmnya perbaikan aplikasinya perbaiki pelayanan jujur bank bri pling tdak aman,fajarblues26,0,0,0,positif
2022-07-13 11:29:27+00:00,afeksiii tanyakanrl hai sobat bri terima kasih informasi perihal masukan peningkatan pelayanan nasabah tindak sarankan pelaporan menghubungi dm 1,BANKBRI_ID,0,0,0,netral
2022-07-13 10:51:43+00:00,tanyakanrl bri emang trust issue banget keluarga gw pake bri cuman gegara pelayanan ama fleksibilitas nya udah gk dipake semenjak kakak gw lulu kuliah ukt nerima brimandiri jdinya ganti deh bni ama bank digital aja,sone5zero97B,0,0,0,netral
2022-07-13 06:10:49+00:00,udah 2x bolak bank bri pelayanan banget,Waidza0,1,2,0,netral
2022-07-12 08:11:22+00:00,fajarnasrudin07 bni bankbca hai sobat bri mengalami kendala terkait pelayanan bank bri mohon kesediaannya laporan dm 1,BANKBRI_ID,0,0,0,netral
2022-07-12 07:29:26+00:00,fajarnasrudin07 mengalami kendala terkait pelayanan petugas bank bri mohon kesediaannya laporan dm 3,BANKBRI_ID,0,0,0,netral
2022-07-12 04:21:28+00:00,personil satuan samapta polres nunukan melaksanakan pengamanan pelayanan nasabah bank bri cabang nunukan selasa12072022 divisihumaspolri polda_kaltara httpstcotmrfiar2um,PolresNunukan,0,0,0,netral
2022-07-11 11:22:30+00:00,hai sobatrbpn asn ppnpn kantah kota tegal sosialisasi pelayanan dr bank bri cabang kota tegal teman teman bri penjelasan produk asuransi layanan digital terbaru pegawai kantah kota tegal httpstcoouytxxxtnq,kantahkotategal,0,0,0,netral
2022-07-11 09:02:44+00:00,terimakasih bankbri_id kontakbri pelayanan yg memuaskan menanggapi pengaduan nasabah,karinaaaaad,0,0,0,netral
2022-07-11 07:05:14+00:00,benerbener bangat pelayanan bankbri_id,theIawless,0,2,0,netral
2022-07-11 04:29:33+00:00,gak bosen jaringan trouble bankbri_id bintang pelayanan buruk,YogaArdiyanto15,0,2,0,negatif
2022-07-11 04:29:25+00:00,bankbri_id tingkatkan pelayanan nya pegawai gila sejam 3 nomor httpstcotd8firtlpx,NanangK09851698,0,1,0,netral
2022-07-11 04:27:46+00:00,bankbri_id nyonyaloeypark bank pkl 1017 no antrian 14 pkl 1127 no antrian 17 sungguh lelet pelayanan nya,NanangK09851698,0,1,0,netral
2022-07-10 15:13:43+00:00,pelayanan bang bri kontakbri bankbri_id httpstco4ewmuxk09k,medie_yunianto,0,4,0,netral
2022-07-08 12:49:13+00:00,bankbri_id pelayanan memuaskan,haerudin_dadang,0,2,0,netral
2022-07-08 10:25:56+00:00,nafri28689255 hai sobat bri mengalami kendala terkait pelayanan petugas bank bri tindak mohon kesediaannya laporan dm 1,BANKBRI_ID,0,0,0,netral
2022-07-08 07:44:43+00:00,sssss_bae informasikan mudah pembukaan rekening online website httpstcotu6e2hco5k mengalami kendala terkait pelayanan petugas bank bri mohon kesediaannya laporan dm 1,BANKBRI_ID,0,0,0,netral
2022-07-08 05:39:38+00:00,tanyakanrl bca sihh jarang error pelayanan mantul kalo bank ga ribet kek bri,J0MMBL0,0,0,0,netral
2022-07-08 03:25:59+00:00,bank bri pelayanan senyuman,selamatinaja,0,2,0,netral
2022-07-07 04:37:47+00:00,widodogroho kontakbri hai sobat bri terimakasih saran masukkan depannya meningkatkan pelayanan nasabah setia bri tarik tunai kartu aplikasi brimo mesin atm bri 1,BANKBRI_ID,0,1,1,netral
2022-07-06 23:06:49+00:00,selasa 2106 kantor pelayanan pajak kpp pratama pamekasan mengadakan kegiatan bussiness development service bd bank bri kantor cabang pamekasan bd kali bertema pandai kelola modal usaha maju diikuti 15 wajib pajak umkm httpstcofdo17rgqut,pajakpamekasan,0,1,0,netral
2022-07-06 05:36:53+00:00,gini antre c bank bri aja pake nerapin sistem titip antrean security langsung dipanggil antre yg org mah bisanya antre ber jamjam kalah yg previllage titip pelayanan bank bumn kalah bank swasta bankbri_id httpstcoawjhatq0il,ianmahendrap,0,9,0,netral
2022-07-05 13:39:30+00:00,coba dibaca komen2 dibawah perbaikan pelayanan bni bankbri_id,aaudrachmat,1,3,0,netral
2022-07-05 06:53:25+00:00,bankbri_id semoga imbangi nyamannya pelayanan customer krn fasilitas nyaman customer disabel orang tua,syifa_77,0,6,0,netral
2022-07-05 06:52:39+00:00,dear bankbri_id era pelayanan bank gimana jam 1350 tdk teller alasannya lg istirahat lg jam 1400 layanan bank sampe jam 1500 miri httpstco0cqpdzqu1d,tian_mystory,1,10,0,netral
2022-07-05 06:42:11+00:00,bankbri_id heripurwanto26 erickthohir cek lihat pelayanan bri,D_Phipitiex,0,2,0,netral
2022-07-05 04:36:12+00:00,heripurwanto26 bankbri_id erickthohir rahasia bri emang payah pelayanan kasihan ngantri,D_Phipitiex,0,2,0,netral
2022-07-05 04:34:00+00:00,khekeproex_win bankbri_id erickthohir coba minpean kunjungi bri kcp ajibarang main bca kcp bsd beda jauhdan tlg tiru pelayanan bcayg positif ambil,Heripurwanto26,1,3,0,positif
2022-07-04 23:29:19+00:00,bankbri_id usia 126 bri sistemsistem benarbenar mantap nasabah nyaman pelayanan bri,IbnuArden,1,1,0,netral
2022-07-04 10:00:28+00:00,bri beradaptasi inovasi pelayanan terbaik nasabah menciptakan pertumbuhan bisnis berkelanjutan seru kerja bri bri memberimaknaindonesia,BANKBRI_ID,8,59,1,netral
2022-07-04 03:46:00+00:00,oauliya23 bankbri_id puas pelayanan bri,zumrotulmasumah,0,0,0,netral
2022-07-01 15:24:18+00:00,tau ga bank dg service pelayanan ternomor yap bri bank ternomor alias bobrok ngga obat,paansihlaw,0,0,0,netral
2022-07-01 12:49:24+00:00,omeyygat bankbri_id oala bri bri daei pagi kayak gini bagusan pindah bank aja kalok kayak gini pelayanan nya,diki44885434,0,1,0,netral
2022-07-01 11:07:55+00:00,bankbri_id fadly_ferdinal ga ngerti pelayanan offline buruk pelayanan online,denisselidya,0,0,0,netral
2022-07-01 09:21:21+00:00,bankbri_id wkwkw udh pelayanan d kantor cabang m bankingnya jg down mlu,Dika_Mdp,0,4,0,negatif
2022-07-01 07:23:22+00:00,bankbri_id adenpiliang sdh 1 jam error nya yg dipelihara nyesel pakai bri bikin susah aja gk transaksi error pelayanan gk profesional jam2 sibuk gini pemeliharaan kerja gk becus,VajarSamiaji,0,8,0,netral
2022-07-01 07:14:00+00:00,akunrole hai sobat bri informasikan jam istirahat kantor bri sesuai kebijakan kantor bri dikunjungi pelayanan customer service sesuai transaksi nasabah 1,BANKBRI_ID,0,0,0,netral
2022-06-29 12:11:02+00:00,bankbri_id pelayanan tera bri kapal bahtera seva iv kepulauan anambas kepulauan riau kepri bri memberimaknaindonesia,ike_trisna1,0,0,0,netral
2022-06-29 06:38:12+00:00,indaaahood informasikan terkait jam operasional bank bri jam kerja0730 1600 jam pelayanan kas0800 1500 jam pelayanan nasabah0800 1600 1,kontakBRI,0,0,0,netral
2022-06-28 06:50:52+00:00,meningkatkan kualitas pelayanan kantor imigrasi kelas ii tpi tarakan menyelenggarakan pelatihan budaya pelayanan prima bank republik indonesia bri httpstcoa2xgcxxvzb,imigrasi_trk,0,0,0,netral
2022-06-26 09:32:03+00:00,adierocks hai sobat bri mohon maaf ketidaknyamanannya bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah 1,BANKBRI_ID,0,0,0,netral
2022-06-26 03:31:33+00:00,bankbri_id selamat pagi tolonglah tindak berita pelayanan cabang memuaskan c jutek lamaaaa thanks httpstcobwowe7jwo2,keizia18686901,0,4,0,positif
2022-06-25 04:01:14+00:00,bankbri_id cabang dki jakarta yg buka sabtu utk pelayanan ganti kartu atm,ronldrey,0,3,0,netral
2022-06-24 08:01:59+00:00,bankbri_id kontakbri maksudnya bri ya koq aturan pelayanan menyulitkan pelanggan terkesan memaksa aturan main merugikan ojkindonesia bank_indonesia ylki_id httpstcomfigihxdtw,AhanSyahrul,0,8,0,positif
2022-06-24 01:49:32+00:00,arsyadiasya pelayanan bri bagus sih dpt predikat the best bank service excellent,Ghibran_aliii,0,0,0,positif
2022-06-23 12:45:38+00:00,gimana bumn go internesyenel kalo pelayanan digital aja sembleb erickthohir kemenbumn tolong donk dirampok bank bankbri_id brilifeid polis pijar terbit nama data² cc ojkindonesia,dahbhujug,0,1,0,netral
2022-06-23 03:23:32+00:00,bankbri_id asli centangnya pelayanan ramah tata bicaranya sopan amp pintar gak kyk abal² wkwkwk hati² yaaa httpstcoxzlpnzx5ei,sunbrightttv,0,0,0,netral
2022-06-23 01:18:25+00:00,zulvantarochy1 hai sobat bri mengalami kendala terkait pelayanan petugas bank bri mohon kesediaannya laporan dm 1,kontakBRI,0,1,0,netral
2022-06-22 21:05:28+00:00,ichsanshn kosongsumpah terima kasih saran masukan bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah 3,BANKBRI_ID,0,0,0,netral
2022-06-22 16:18:36+00:00,bangdoo_ terima kasih saran masukan bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah 2,BANKBRI_ID,0,0,0,netral
2022-06-22 15:06:56+00:00,firmansyahsn terima kasih saran masukan bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah 2,BANKBRI_ID,0,0,0,netral
2022-06-22 07:44:10+00:00,kali seumur hidup c bankbri_id kontakbri gak ramah duduk diliatin sampe ngomong ga enak bgt nadanya pelayanan ga ramah sampe selesai ga ngucapin terimakasih basa basi yg bikin nasabah nyaman hufttt,karinaaaaad,0,8,0,netral
2022-06-20 09:18:50+00:00,pembelajaran via zoom teman rosurabaya peningkatan kualitas pelayanan bank bri satpam bri tangguh bri cabang krian httpstcoin7ceiirwy,AMP_IDN,0,0,0,netral
2022-06-20 05:34:57+00:00,rhiiyy_emozze sobat bri perhatian bak mengalami kendala terkait pelayanan petugas bank bri mohon kesediaannya laporan dm 1,kontakBRI,0,0,0,netral
2022-06-18 07:35:58+00:00,kanglootpubg terima kasih saran bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah evaluasi pengembangan aplikasi brimo 1,kontakBRI,0,0,0,netral
2022-06-18 05:29:59+00:00,haduhhh ga memuaskan banget ya pelayanan bankbri_id transfer bank kantor ka pondok indah mall 2 ditolak alasan weekend banking bri,Joko79858651,0,5,0,netral
2022-06-17 09:22:25+00:00,ende_infopas rangka mewujudkan pelayanan prima pengguna layanan lembaga pemasyarakatan kelas iib ende menggandeng bank bri cabang ende sosialisasi budaya pelayanan prima jumat 1706 httpstcozeco89rx0c,LapasEnde,0,5,0,netral
2022-06-16 15:28:44+00:00,httpstcofeizm12lmm jakarta pt bank rakyat indonesia persero tbk bri bank terbesar indonesia berupaya pelayanan relasi httpstcoxqzy5lxxab,Radar_Cirebon,0,0,0,netral
2022-06-15 19:00:50+00:00,gandeng bank bri lapas kelas i tangerang gelar pelatihan pelayanan publik httpstconxpb2kizph,IndosatuN,0,0,0,netral
2022-06-15 11:52:48+00:00,oauliya23 bankbri_id pelayanan bank bri emang mengesankan sih validnodebat,AmelAfifah3,0,0,0,netral
2022-06-15 07:47:42+00:00,oauliya23 bankbri_id keren banget sih pelayanan kantor bri validnodebat,Jihanregaiab,0,0,0,netral
2022-06-14 15:35:21+00:00,arsyadiasya karna pelayanan bri emang bagus banget dinobatkan the best bank service excellent,alicethala,0,0,0,positif
2022-06-14 04:37:46+00:00,amatir pelayanan c bankbri_id unitmales ah,sasaran_empuk,0,3,0,netral
2022-06-13 08:47:54+00:00,hasil penggabungan 3 bank syariah badan usaha milik negara bumn pt bank bri syariah tbk bris pt bank bni syariah bnis pt bank syariah mandiri bsm pilihan menggandeng bsi mitra kerja pelayanan,humas_lateti,0,1,0,netral
2022-06-13 07:09:14+00:00,eab35198 kontakbri bankbri_id hiks sesimple siiih ga belajar dr bank yaa pelayanan nya ampun deh,arizarubi,0,0,0,netral
2022-06-13 05:19:12+00:00,bankbri_id antri cust service melelahkan sekedar saran dihitung rata2 pelayanan 1 customer antrian dikurangi 2 jam antri bri bsd,hgultom,0,4,0,netral
2022-06-13 01:57:26+00:00,bankbri_id tolong ya min tindaklanjuti karyawannya pa kerja kali dpt pelayanan buruk bank karyawan bank tpi kalo attitude ga pantes aja complent nya sma karyawannya aja kek gtu eh customernya jga gtu,puyef12,1,5,0,netral
2022-06-12 11:48:11+00:00,dinas membidangi usaha mikro menengah dinas membidangi pemberdayaan masyarakat desa badan pusat statistik kantor pelayanan pajak pratama ketapang kantor pengawasan pelayanan bea cukai ketapang institusi perbankan bank bri ketapang,kppnketapang,0,1,0,netral
2022-06-11 14:08:43+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcoacnfmtwbsh memberimaknaindonesia,korilanaxal,0,0,0,positif
2022-06-11 14:04:20+00:00,rumadi04 umaremania87 hai sobat bri mohon diabaikan ya bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan sistem keamanan bertransaksi kenyamanan kepuasan nasabah 1,BANKBRI_ID,0,0,0,netral
2022-06-10 11:57:40+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcosvztk4irqw bri,fajaronline,0,0,0,positif
2022-06-10 07:28:51+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstconeo2ndjclx,BizlawIndonesia,0,0,0,positif
2022-06-10 06:21:37+00:00,mbalelone erickthohir hai sobat bri mohon maaf kendala dialami bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan kenyamanan kepuasan nasabah tindak mohon dilengkapi format dm ya 1,BANKBRI_ID,0,1,0,netral
2022-06-10 04:05:49+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcofcoveyc5xd,keuangannews_id,4,0,1,positif
2022-06-10 02:28:40+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcoabywwdcjry,jawapos,0,0,0,positif
2022-06-10 01:38:03+00:00,pelayanan prima bri bbri raih predikat the best bank service excellence 2022 httpstcoztyfhhgn4o,InvestorID,0,0,0,positif
2022-06-09 22:54:12+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstco5qbenu3b5d,jawapos,0,0,0,positif
2022-06-09 22:34:22+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstco6aqiyi0yil,jawapos,1,0,0,positif
2022-06-09 15:16:16+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcouoglr0fjrb httpstcoklp8po1wan,sumeksdotcom,0,0,0,positif
2022-06-09 14:20:58+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcodsmvviz75l,jawapos,4,0,2,positif
2022-06-09 14:18:37+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstco2kqiozttj1,jawapos,0,0,0,positif
2022-06-09 13:44:42+00:00,oauliya23 bankbri_id juara banget deh kalo pelayanan validnodebat,Jihanregaiab,0,0,0,netral
2022-06-09 13:29:04+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcoymy9hkotrz,merdekadotcom,0,0,1,positif
2022-06-09 13:24:36+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcoppijdjewqt,hallobantennews,0,0,0,positif
2022-06-09 13:18:33+00:00,konsisten hadirkan pelayanan prima bri the best bank service excellence 2022 httpstcof1ddmzcdyb,liputan6dotcom,0,0,0,positif
2022-06-09 13:17:05+00:00,pelayanan prima bri raih the best bank service excellence 2022 httpstcos4uwcp4iu9,soloposdotcom,0,0,0,positif
2022-06-09 13:09:09+00:00,pelayanan prima bri raih the best bank service excellence 2022 httpstcoozwhx8utpd,jawapos,1,0,0,positif
2022-06-09 12:57:49+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcovyearpx9lp,jawapos,0,0,0,positif
2022-06-09 12:57:09+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstco8oss92cgni,jawapos,0,0,0,positif
2022-06-09 12:57:03+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcodwfg5ros0l,GoRiauCom,0,0,1,positif
2022-06-09 12:48:43+00:00,pelayanan prima bri raih predikat the best bank service excellence 2022 httpstcob7owijlhiq,jawapos,0,0,0,positif
2022-06-09 12:26:56+00:00,ghibran_aliii pelayanan bri mantep banget deh bagus bank bank,sarahshopiaa,0,0,0,netral
2022-06-09 10:40:56+00:00,dainoraurus hai sobat bri senantiasa menindaklanjuti pengaduan berupaya pelayanan prima terciptanya kepuasan nasabah kinerja bri tindak mohon diinformasikan kantor bri dikunjungi via dm 1,BANKBRI_ID,0,1,0,netral
2022-06-09 10:37:48+00:00,ya pelayanan bank plat merah sebagus pelayanan bank swasta kartu atm nunggu berjamjam eh ujungujungnya kartunya kosong tolonglah nasabah dtng tuh ditanyain keperluannya biar ga buang bank bankbri_id httpstcog7f9afjno6,dainoraurus,0,5,0,netral
2022-06-09 04:02:56+00:00,sulton_sul bankbri_id kontakbri hai sobat bri senantiasa menindaklanjuti pengaduan berupaya pelayanan prima terciptanya kepuasan nasabah kinerja bri tindak silakan informasikan via dm 1,promo_BRI,0,0,0,netral
2022-06-09 03:32:14+00:00,ekanovitap_ hai sobat bri senantiasa menindaklanjuti pengaduan berupaya pelayanan prima terciptanya kepuasan nasabah kinerja bri silakan informasikan dm akun resmi sosmed bri centang birunya verified 1,BANKBRI_ID,0,0,0,netral
2022-06-08 17:35:40+00:00,oauliya23 bankbri_id keren banget pelayanan petugas bri,Carolinaamanis,0,0,0,netral
2022-06-08 15:09:04+00:00,bankbri_id erickthohir dasar robot pantes aja yg pelayanan manusianya lemot,muklistiono,0,0,0,netral
2022-06-08 13:37:39+00:00,terima kasih bankbri_id mengeluhkan pelayanan menanggung pelayanan httpstcoec2p69qjxr,Joko79858651,0,2,0,netral
2022-06-08 03:47:46+00:00,masoyex terkait pelayanan customer service lakukan pengecekan tindak batasan karakter silakan diinformasikan lokasi kantor bri dikunjungi dm 2,BANKBRI_ID,0,1,0,netral
2022-06-08 02:39:33+00:00,bankbri_id tolong pelayanan bank bri kecamatan raman utara perbaiki kartu atm alasan kosong berminggu minggu kosong kartu atm pengiriman,cak_denny,0,7,0,netral
2022-06-08 00:46:08+00:00,wujudkan pelayanan prima lapas i medan gandeng pt bank bri adakan pelatihan pelayanan prima petugas instagram ya httpstcor9z12h3oub,INFOLapas1medan,3,0,1,netral
2022-06-07 14:29:21+00:00,bankbri_id bank bri tanjungpinang pelayanan nya jelek bgt atm 2hari gabisa tarik tunai tarik atm,kumikucane,0,1,0,netral
2022-06-07 11:01:53+00:00,halo sobatrbpn selasa 762022 rangka mendukung pembangunan zona integritas kantor pertanahan kabupaten bengkulu selatan mewujudkan service excelent loket pelayanan dilaksanakan coaching class narasumber tim bank bri cabang manna httpstcok32f2wfpln,KantahKabBS,2,1,0,netral
